missionId,enrichmentId,promptVersion,verdict,nb_ok,nb_questionable,nb_wrong,nb_missing,wrong_values,missing_values,failure_patterns,summary,durationMs,totalTokens
c08ad28e-8853-46b3-9f81-ba4859d8459e,2dc0b3cf-07a9-4d5c-b0dc-44e4aefd1755,v2,approved,12,1,0,0,,,competence_rome communication_creation_numerique non justifié,"Les classifications sont globalement très cohérentes avec le texte de la mission. Le domaine principal est bien environnement et éducation/transmission. Le secteur d'activité est correctement identifié. Le type de mission à temps plein est justifié par la durée hebdomadaire et la période. L'intention d'engagement est bien couverte par transmission, action terrain et cadre engagé. La seule classification discutable est la compétence ROME communication_creation_numerique, car le texte ne mentionne pas explicitement la création de supports numériques ou communication digitale, ce qui rend cette valeur incertaine. Aucune autre erreur majeure n'a été détectée.",11805,6188
af45a13a-0902-4d82-b159-29250683c253,21ac5007-9278-46eb-a849-628adfc62323,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le double domaine (éducation_transmission et environnement_nature) est pertinent compte tenu des activités d'éducation à l'environnement. Les secteurs d'activité, compétences ROME, intentions d'engagement et domaines de formation ONISEP correspondent précisément aux tâches décrites. Le type de mission régulière est conforme à la durée et au rythme indiqués. Aucune erreur majeure ou valeur manquante n'a été détectée.",9195,6864
65511f51-54e5-4b71-aa39-fc5664ea62d3,9a6d201c-d1f0-40ab-b7a7-07e69e1887af,v2,approved,15,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme environnement et éducation/transmission, en accord avec les activités de sensibilisation et animation. Le secteur d'activité reflète bien les aspects agricoles et éducatifs. Le type de mission régulière correspond à la durée et au rythme indiqués. Les compétences ROME couvrent adéquatement les dimensions organisationnelles, techniques et relationnelles. L'intention d'engagement est bien répartie entre transmission, animation, action terrain, support organisationnel et cadre structuré, ce qui correspond au contexte du service civique en mairie. Les formations ONISEP sont également pertinentes. Aucune erreur majeure ou omission n'a été détectée.",9063,6665
3531992e-7206-4152-b5ee-5813c177adaf,06fe2b67-5c81-433d-9679-14c9cefcdfa0,v2,flagged_major,6,2,5,1,type_mission.temps_plein|domaine.environnement_nature|secteur_activite.sante_social_aide_personne|secteur_activite.environnement_agriculture|competence_rome.communication_creation_numerique,domaine.gestion_projet,domaine mal attribué|secteur_activite inapproprié|type_mission mal évalué,"La mission est principalement une mission d'organisation associative, de gestion d'événements et de promotion d'activités solidaires. Le domaine environnement_nature est inapproprié car il n'y a pas d'activité environnementale explicite. Le type de mission est incorrectement classé en temps plein alors que le volume horaire est faible (6h par semaine). Plusieurs secteurs d'activité sont mal attribués, notamment ceux liés au social et à l'environnement. Certaines intentions d'engagement sont correctes (support organisation, animation, transmission), d'autres sont discutables ou erronées (action terrain, cadre engagé, communication numérique). Globalement, les classifications montrent une mauvaise compréhension du cœur de la mission, nécessitant une correction majeure.",12526,6547
ce276d8c-d033-4672-ae64-4aa0f0c23a8c,5f02a85d-acb9-41ef-8bd0-55594da17c3f,v2,approved,15,0,0,0,,,,"Les classifications proposées sont globalement cohérentes et bien justifiées par le texte de la mission. La double classification en domaine et secteur d'activité est pertinente compte tenu des tâches d'organisation et d'accompagnement social. Le type de mission régulière est conforme à la durée et au volume horaire. Les compétences et intentions d'engagement reflètent correctement les activités décrites, incluant animation, transmission, aide directe et support organisationnel. La prise en compte du cadre structuré du service civique est également appropriée.",7849,6751
73a5c781-c6e7-455f-96e0-82da01e1b28b,5ea06f6b-f92b-48fe-8330-8279a2cfbc27,v2,approved,15,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. La double classification en domaine et secteur d'activité reflète la nature mixte de la mission entre engagement écologique et soutien social. Le type de mission, les compétences, l'intention d'engagement, la région internationale et les formations ONISEP sont correctement attribués. Aucun élément majeur ne justifie une correction ou un ajout.",8456,6761
f9b4b479-897a-4bc1-b620-d426400daf64,7b523057-8383-444b-a28b-1ab399765824,v2,approved,10,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine social_solidarite est approprié, l'intention d'engagement couvre aide directe, animation, transmission et cadre engagé, ce qui correspond au contenu. Les compétences ROME et secteur d'activité sont cohérents avec la mission en EHPAD. Le type de mission régulière est conforme à la durée et fréquence indiquées. La formation ONISEP social_sante_sport est pertinente. Aucune erreur majeure détectée.",7110,6109
e20d075b-d77f-4c41-9ecb-acca454cb6bf,5763d050-cd8b-41e2-8710-0ebfe553a6d9,v2,flagged_minor,14,2,0,0,,,domaine gestion_projet discutable|engagement_intent support_organisation discutable,"Les classifications sont globalement pertinentes et bien justifiées par le texte de la mission. Les domaines environnement et social sont correctement identifiés, ainsi que le secteur d'activité et le type de mission. Les compétences ROME et l'intention d'engagement correspondent aux tâches décrites. Seules les classifications 'gestion_projet' dans le domaine et 'support_organisation' dans l'intention d'engagement sont discutables car la mission semble davantage orientée vers des actions terrain et sociales que vers la gestion ou le support organisationnel strict.",12484,6998
3f32eb8a-4180-4742-830c-7fa3684cbeb8,7aea4853-0f80-4ddc-aa1c-70d04033c9a3,v2,approved,10,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine social_solidarite est approprié, l'intention d'engagement reflète bien l'aide directe, l'animation, la transmission et le cadre structuré. Les compétences ROME et le secteur d'activité sont cohérents avec la description. Le type de mission régulière correspond à la durée et au rythme indiqués. La formation ONISEP social_sante_sport est pertinente. Aucune erreur ou omission majeure détectée.",6626,5915
b52ec82f-fd92-4002-ab1b-f3ce58e0a640,db18dfb2-fa0b-4206-85c8-8f81e2f04d18,v2,flagged_minor,16,1,0,0,,,gestion_projet classification discutable,"Les classifications sont globalement correctes et bien justifiées par le texte. La seule classification discutable est 'gestion_projet' dans le domaine, car la mission décrit surtout des tâches d'entretien et d'animation sans indication claire de coordination ou gestion formelle de projet. Cela justifie un verdict 'flagged_minor'.",6929,7037
